structure.c,Dates_x
21.44875272,2018/8/22 9:19
21.44407849,2018/8/22 9:20
21.43362316,2018/8/22 9:21
21.42958798,2018/8/22 9:22
21.41597178,2018/8/22 9:23
21.43656267,2018/8/22 9:24
21.44533219,2018/8/22 9:25
21.43995472,2018/8/22 9:26
21.43944153,2018/8/22 9:27
21.44643388,2018/8/22 9:28
21.47565219,2018/8/22 9:29
21.53343964,2018/8/22 9:30
21.58637908,2018/8/22 9:31
21.60118544,2018/8/22 9:32
21.62787434,2018/8/22 9:33
21.68394043,2018/8/22 9:34
21.63338842,2018/8/22 9:35
21.61805867,2018/8/22 9:36
21.61225007,2018/8/22 9:37
21.64620729,2018/8/22 9:38
21.64378024,2018/8/22 9:39
21.6579728,2018/8/22 9:40
21.70693716,2018/8/22 9:41
21.67405854,2018/8/22 9:42
21.70092193,2018/8/22 9:43
21.68742098,2018/8/22 9:44
21.70674473,2018/8/22 9:45
21.71063874,2018/8/22 9:46
21.68663946,2018/8/22 9:47
21.68601856,2018/8/22 9:48
21.70965304,2018/8/22 9:49
21.7032614,2018/8/22 9:50
21.69743686,2018/8/22 9:51
21.72026402,2018/8/22 9:52
21.70820687,2018/8/22 9:53
21.7352113,2018/8/22 9:54
21.75674328,2018/8/22 9:55
21.76197438,2018/8/22 9:56
21.7683078,2018/8/22 9:57
21.79111847,2018/8/22 9:58
21.78427084,2018/8/22 9:59
21.79602864,2018/8/22 10:01
21.78779436,2018/8/22 10:02
21.79163784,2018/8/22 10:03
21.79250741,2018/8/22 10:04
21.82308381,2018/8/22 10:05
21.86996867,2018/8/22 10:06
21.83990718,2018/8/22 10:07
21.84920108,2018/8/22 10:08
21.86186528,2018/8/22 10:09
21.88385829,2018/8/22 10:10
21.9009738,2018/8/22 10:11
21.89378538,2018/8/22 10:12
21.85391011,2018/8/22 10:13
21.83865696,2018/8/22 10:14
21.81950559,2018/8/22 10:15
21.80314058,2018/8/22 10:16
21.83730226,2018/8/22 10:17
21.84841577,2018/8/22 10:18
21.84449854,2018/8/22 10:19
21.74386692,2018/8/22 10:20
21.91450474,2018/8/22 10:21
21.80377735,2018/8/22 10:22
21.84589656,2018/8/22 10:23
21.84517012,2018/8/22 10:24
21.85187174,2018/8/22 10:25
21.88248341,2018/8/22 10:26
21.88825003,2018/8/22 10:27
21.90115524,2018/8/22 10:28
21.8745453,2018/8/22 10:29
21.90308426,2018/8/22 10:30
21.9182978,2018/8/22 10:31
21.92216486,2018/8/22 10:32
21.91479222,2018/8/22 10:33
21.92059726,2018/8/22 10:34
21.87341577,2018/8/22 10:35
21.91713961,2018/8/22 10:36
21.93639076,2018/8/22 10:37
21.93801491,2018/8/22 10:38
21.92431844,2018/8/22 10:39
21.93418991,2018/8/22 10:40
21.94221011,2018/8/22 10:41
21.93674242,2018/8/22 10:42
21.94561679,2018/8/22 10:43
21.95370057,2018/8/22 10:44
21.93105341,2018/8/22 10:45
21.94671682,2018/8/22 10:48
21.94008013,2018/8/22 10:49
21.95385582,2018/8/22 10:50
21.96322215,2018/8/22 10:51
21.96288112,2018/8/22 10:52
21.9865541,2018/8/22 10:53
21.97336268,2018/8/22 10:54
21.99893294,2018/8/22 10:55
21.99975674,2018/8/22 10:56
22.00189717,2018/8/22 10:57
21.98075864,2018/8/22 10:58
22.00167574,2018/8/22 10:59
21.98712474,2018/8/22 11:00
21.98742741,2018/8/22 11:01
21.98299057,2018/8/22 11:02
21.98431144,2018/8/22 11:03
21.99572382,2018/8/22 11:04
21.99551856,2018/8/22 11:05
21.98993454,2018/8/22 11:06
21.98835437,2018/8/22 11:07
22.0096215,2018/8/22 11:08
22.0115137,2018/8/22 11:09
22.0115616,2018/8/22 11:10
22.01494796,2018/8/22 11:11
22.00760185,2018/8/22 11:12
22.00870968,2018/8/22 11:13
22.04610382,2018/8/22 11:14
22.04967111,2018/8/22 11:15
22.06172922,2018/8/22 11:16
22.04869921,2018/8/22 11:17
21.9958786,2018/8/22 11:18
22.01272171,2018/8/22 11:19
22.00342029,2018/8/22 11:20
21.98441398,2018/8/22 11:21
22.03013753,2018/8/22 11:22
22.03685709,2018/8/22 11:23
22.05962833,2018/8/22 11:24
22.05831289,2018/8/22 11:26
22.05850421,2018/8/22 11:27
21.96560224,2018/8/22 11:28
21.96433675,2018/8/22 11:29
21.97166821,2018/8/22 13:30
21.9774288,2018/8/22 13:31
21.9320789,2018/8/22 13:32
21.91752848,2018/8/22 13:33
21.91574516,2018/8/22 13:34
21.893952,2018/8/22 13:35
21.87810954,2018/8/22 13:36
21.87939061,2018/8/22 13:37
21.85589713,2018/8/22 13:38
21.8199066,2018/8/22 13:40
21.85679046,2018/8/22 13:41
21.825237,2018/8/22 13:42
21.80205547,2018/8/22 13:43
21.79329579,2018/8/22 13:44
21.77919552,2018/8/22 13:45
21.84432361,2018/8/22 13:46
21.83807998,2018/8/22 13:47
21.83330991,2018/8/22 13:48
21.81670299,2018/8/22 13:49
21.80138536,2018/8/22 13:50
21.78829601,2018/8/22 13:51
21.77925141,2018/8/22 13:52
21.78695329,2018/8/22 13:53
21.79906403,2018/8/22 13:54
21.79016094,2018/8/22 13:55
21.84004249,2018/8/22 13:56
21.87604215,2018/8/22 13:57
21.88819711,2018/8/22 13:58
21.84478993,2018/8/22 13:59
22.09627055,2018/8/22 14:00
22.07053044,2018/8/22 14:01
22.07007345,2018/8/22 14:02
22.00861985,2018/8/22 14:03
22.21297815,2018/8/22 14:04
22.28890395,2018/8/22 14:05
22.30034268,2018/8/22 14:06
22.28605868,2018/8/22 14:07
22.23250652,2018/8/22 14:08
22.23578765,2018/8/22 14:09
22.27109924,2018/8/22 14:10
22.28909833,2018/8/22 14:11
22.30598645,2018/8/22 14:12
22.28866224,2018/8/22 14:13
22.29654766,2018/8/22 14:14
22.30600538,2018/8/22 14:15
22.29341936,2018/8/22 14:16
22.30023598,2018/8/22 14:17
22.30489672,2018/8/22 14:18
22.3190683,2018/8/22 14:19
22.2961832,2018/8/22 14:20
22.29138486,2018/8/22 14:21
22.26578136,2018/8/22 14:22
22.28156438,2018/8/22 14:23
22.3014558,2018/8/22 14:24
22.33347188,2018/8/22 14:25
22.34763914,2018/8/22 14:26
22.36898991,2018/8/22 14:27
22.38556267,2018/8/22 14:28
22.40979637,2018/8/22 14:29
22.35318821,2018/8/22 14:30
22.40043051,2018/8/22 14:31
22.39112335,2018/8/22 14:32
22.3935445,2018/8/22 14:33
22.42865845,2018/8/22 14:34
22.42464044,2018/8/22 14:35
22.42132529,2018/8/22 14:36
22.41876871,2018/8/22 14:37
22.42711154,2018/8/22 14:38
22.4394212,2018/8/22 14:39
22.45469126,2018/8/22 14:40
22.42729552,2018/8/22 14:41
22.4005771,2018/8/22 14:42
22.42690566,2018/8/22 14:43
22.41714673,2018/8/22 14:44
22.41740413,2018/8/22 14:45
22.43926407,2018/8/22 14:46
22.39703473,2018/8/22 14:47
22.4040064,2018/8/22 14:49
22.40885513,2018/8/22 14:50
22.4095921,2018/8/22 14:51
22.42347153,2018/8/22 14:52
22.42999846,2018/8/22 14:53
22.43155461,2018/8/22 14:54
22.42045676,2018/8/22 14:55
22.43950724,2018/8/22 14:56
22.42733715,2018/8/22 14:57
22.4098373,2018/8/22 14:58
22.42626252,2018/8/22 14:59
22.46332859,2018/8/22 15:00
22.45670373,2018/8/22 15:01
22.43726804,2018/8/22 15:02
22.46357357,2018/8/22 15:03
22.47069166,2018/8/22 15:04
22.4844419,2018/8/22 15:05
22.49931868,2018/8/22 15:06
22.49720666,2018/8/22 15:07
22.50204883,2018/8/22 15:08
22.49331604,2018/8/22 15:09
22.48580498,2018/8/22 15:10
22.47466652,2018/8/22 15:11
22.48176857,2018/8/22 15:12
22.48349426,2018/8/22 15:13
22.48452104,2018/8/22 15:14
22.51136322,2018/8/22 15:15
22.51463125,2018/8/22 15:16
22.50968209,2018/8/22 15:17
22.52154371,2018/8/22 15:18
22.53015466,2018/8/22 15:19
22.52713813,2018/8/22 15:20
22.5336841,2018/8/22 15:21
22.54871665,2018/8/22 15:22
22.56121734,2018/8/22 15:23
22.57250064,2018/8/22 15:24
22.57370949,2018/8/22 15:25
22.58514587,2018/8/22 15:26
22.59870315,2018/8/22 15:27
22.60285596,2018/8/22 15:28
22.5830828,2018/8/22 15:29
22.59551333,2018/8/22 15:42
23.45030852,2018/8/22 19:59
23.43739201,2018/8/22 20:00
23.42738926,2018/8/22 20:01
23.41875795,2018/8/22 20:02
23.4286793,2018/8/22 20:03
23.43723217,2018/8/22 20:04
23.45793588,2018/8/22 20:05
23.44113361,2018/8/22 20:06
23.43533992,2018/8/22 20:07
23.43707097,2018/8/22 20:08
23.43725655,2018/8/22 20:09
23.4353339,2018/8/22 20:10
23.4322594,2018/8/22 20:11
23.44061128,2018/8/22 20:12
23.45380938,2018/8/22 20:13
23.49200986,2018/8/22 20:14
23.50202466,2018/8/22 20:15
23.52837284,2018/8/22 20:16
23.56108721,2018/8/22 20:17
23.5423719,2018/8/22 20:18
23.54202545,2018/8/22 20:19
23.56532241,2018/8/22 20:20
23.57595387,2018/8/22 20:21
23.57725783,2018/8/22 20:22
23.59526653,2018/8/22 20:23
23.59271185,2018/8/22 20:24
23.5892977,2018/8/22 20:25
23.59704081,2018/8/22 20:26
23.60410817,2018/8/22 20:27
23.61452847,2018/8/22 20:28
23.61160835,2018/8/22 20:29
23.61477541,2018/8/22 20:30
23.62118941,2018/8/22 20:31
23.61320884,2018/8/22 20:32
23.6141989,2018/8/22 20:33
23.58809075,2018/8/22 20:34
23.59190589,2018/8/22 20:35
23.56524711,2018/8/22 20:36
23.59330757,2018/8/22 20:37
23.59078303,2018/8/22 20:38
23.58902159,2018/8/22 20:39
23.59021972,2018/8/22 20:40
23.58401023,2018/8/22 20:41
23.57690365,2018/8/22 20:42
23.57158421,2018/8/22 20:43
23.58300598,2018/8/22 20:44
23.58992662,2018/8/22 20:45
23.57366982,2018/8/22 20:46
23.58939404,2018/8/22 20:47
23.57825027,2018/8/22 20:48
23.58024341,2018/8/22 20:49
23.57487316,2018/8/22 20:50
23.57892503,2018/8/22 20:51
23.57197635,2018/8/22 20:52
23.57398899,2018/8/22 20:53
23.58052522,2018/8/22 20:54
23.59399441,2018/8/22 20:55
23.59583547,2018/8/22 20:56
23.61056039,2018/8/22 20:57
23.61922744,2018/8/22 20:58
23.69477647,2018/8/22 20:59
23.69697514,2018/8/22 21:00
23.69703069,2018/8/22 21:01
23.67781956,2018/8/22 21:02
23.69143464,2018/8/22 21:03
23.66835472,2018/8/22 21:04
23.67592123,2018/8/22 21:05
23.71621712,2018/8/22 21:06
23.71361042,2018/8/22 21:07
23.70216056,2018/8/22 21:08
23.71131096,2018/8/22 21:09
23.69648313,2018/8/22 21:10
23.7006269,2018/8/22 21:11
23.69986385,2018/8/22 21:12
23.70673591,2018/8/22 21:13
23.69551501,2018/8/22 21:14
23.69537101,2018/8/22 21:15
23.69485566,2018/8/22 21:16
23.68547569,2018/8/22 21:17
23.67910663,2018/8/22 21:18
23.6795509,2018/8/22 21:19
23.67343177,2018/8/22 21:20
23.68567811,2018/8/22 21:21
23.68752911,2018/8/22 21:22
23.68278592,2018/8/22 21:23
23.68612264,2018/8/22 21:24
23.68441074,2018/8/22 21:25
23.68553295,2018/8/22 21:26
23.6979595,2018/8/22 21:27
23.68787331,2018/8/22 21:28
23.70869099,2018/8/22 21:29
23.73009296,2018/8/22 21:30
23.73236495,2018/8/22 21:31
23.72558189,2018/8/22 21:32
23.73853766,2018/8/22 21:33
23.73256396,2018/8/22 21:34
23.73116487,2018/8/22 21:35
23.74180066,2018/8/22 21:36
23.775133,2018/8/22 21:37
23.75044923,2018/8/22 21:38
23.74334256,2018/8/22 21:39
23.74730813,2018/8/22 21:40
23.75449923,2018/8/22 21:41
23.74254015,2018/8/22 21:42
23.73711346,2018/8/22 21:43
23.75082442,2018/8/22 21:44
23.77147767,2018/8/22 21:45
23.76676072,2018/8/22 21:46
23.77615131,2018/8/22 21:47
23.77250535,2018/8/22 21:48
23.7809624,2018/8/22 21:49
23.77987619,2018/8/22 21:50
23.78687496,2018/8/22 21:51
23.78311385,2018/8/22 21:52
23.78652883,2018/8/22 21:53
23.79068586,2018/8/22 21:54
23.79046508,2018/8/22 21:55
23.77357807,2018/8/22 21:56
23.77842548,2018/8/22 21:57
23.78204645,2018/8/22 21:58
23.78124541,2018/8/22 21:59
23.74733778,2018/8/22 22:00
23.75703598,2018/8/22 22:01
23.7552539,2018/8/22 22:02
23.74157103,2018/8/22 22:03
23.74805127,2018/8/22 22:04
23.74822028,2018/8/22 22:05
23.74330543,2018/8/22 22:06
23.73734709,2018/8/22 22:07
23.72367149,2018/8/22 22:08
23.72417663,2018/8/22 22:09
23.73014175,2018/8/22 22:12
23.73911063,2018/8/22 22:13
23.72789451,2018/8/22 22:14
23.71800358,2018/8/22 22:15
23.72175539,2018/8/22 22:16
23.71986544,2018/8/22 22:17
23.71638662,2018/8/22 22:18
23.7110444,2018/8/22 22:19
23.7078018,2018/8/22 22:20
23.70749247,2018/8/22 22:21
23.71062402,2018/8/22 22:22
23.70896867,2018/8/22 22:23
23.72300394,2018/8/22 22:24
23.71231799,2018/8/22 22:25
23.71531874,2018/8/22 22:26
23.72129155,2018/8/22 22:27
23.76320113,2018/8/22 22:28
23.79436931,2018/8/22 22:29
23.79570946,2018/8/22 22:30
23.79508486,2018/8/22 22:31
23.80109842,2018/8/22 22:32
23.7963099,2018/8/22 22:33
23.77357889,2018/8/22 22:34
23.75792323,2018/8/22 22:35
23.75968815,2018/8/22 22:36
23.76645088,2018/8/22 22:37
23.77334341,2018/8/22 22:38
23.78526483,2018/8/22 22:39
23.78453787,2018/8/22 22:40
23.78781963,2018/8/22 22:41
23.78966175,2018/8/22 22:42
23.7946912,2018/8/22 22:43
23.7767981,2018/8/22 22:44
23.78535378,2018/8/22 22:45
23.77251492,2018/8/22 22:46
23.76812835,2018/8/22 22:47
23.76827971,2018/8/22 22:48
23.77736488,2018/8/22 22:49
23.77839352,2018/8/22 22:50
23.78877115,2018/8/22 22:51
23.79780444,2018/8/22 22:52
23.82183772,2018/8/22 22:53
23.84636749,2018/8/22 22:54
23.87260729,2018/8/22 22:55
23.93153674,2018/8/22 22:56
23.93012753,2018/8/22 22:57
23.92963336,2018/8/22 22:58
23.91283784,2018/8/22 22:59
23.90967106,2018/8/22 23:00
23.92357016,2018/8/22 23:02
23.9489178,2018/8/22 23:03
23.9750121,2018/8/22 23:05
23.98544216,2018/8/22 23:06
23.98932944,2018/8/22 23:09
24.0136069,2018/8/22 23:10
24.02328996,2018/8/22 23:12
23.99605296,2018/8/22 23:13
23.98018143,2018/8/22 23:16
24.02053744,2018/8/22 23:19
24.01536715,2018/8/22 23:20
24.03046911,2018/8/22 23:21
24.01153786,2018/8/22 23:22
23.99948205,2018/8/22 23:23
24.02632164,2018/8/22 23:24
24.0379661,2018/8/22 23:25
24.0173099,2018/8/22 23:26
24.01913135,2018/8/22 23:27
24.04012673,2018/8/22 23:28
24.0206926,2018/8/22 23:29
24.01307651,2018/8/22 23:30
23.98013283,2018/8/22 23:31
23.98620396,2018/8/22 23:32
23.98038503,2018/8/22 23:33
23.94255563,2018/8/22 23:35
23.86605032,2018/8/22 23:36
23.87106056,2018/8/22 23:37
23.87291498,2018/8/22 23:39
23.8255754,2018/8/22 23:40
23.80894715,2018/8/22 23:41
23.84323233,2018/8/22 23:42
23.87169701,2018/8/22 23:43
23.88055559,2018/8/22 23:44
23.88838204,2018/8/22 23:45
23.91057737,2018/8/22 23:46
23.94794096,2018/8/22 23:47
23.94489499,2018/8/22 23:48
23.98812067,2018/8/22 23:49
24.00708549,2018/8/22 23:50
24.04186381,2018/8/22 23:51
24.00042241,2018/8/22 23:52
24.01044319,2018/8/22 23:53
24.02389474,2018/8/22 23:56
24.00894231,2018/8/22 23:58
24.02899164,2018/8/22 23:59
24.02674211,2018/8/23 0:01
24.05834651,2018/8/23 0:02
24.0834449,2018/8/23 0:03
24.08499962,2018/8/23 0:04
24.10748687,2018/8/23 0:05
24.05525997,2018/8/23 0:07
24.06679489,2018/8/23 0:08
24.05253163,2018/8/23 0:09
24.04077302,2018/8/23 0:14
24.05131195,2018/8/23 0:15
24.08830845,2018/8/23 0:17
24.08839727,2018/8/23 0:23
24.04258199,2018/8/23 0:26
24.01770219,2018/8/23 0:28
24.01272734,2018/8/23 0:31
24.01807165,2018/8/23 0:33
24.02478134,2018/8/23 0:34
24.02557362,2018/8/23 0:35
24.02695957,2018/8/23 0:38
24.02964343,2018/8/23 0:42
24.03024165,2018/8/23 0:43
24.03339425,2018/8/23 0:47
24.00498298,2018/8/23 0:48
24.01368702,2018/8/23 0:50
24.01954691,2018/8/23 0:51
24.02053453,2018/8/23 0:52
24.01819968,2018/8/23 0:59
24.04865983,2018/8/23 1:05
24.00598698,2018/8/23 1:06
23.99878943,2018/8/23 1:15
24.00584904,2018/8/23 1:17
24.01886785,2018/8/23 1:18
24.0251414,2018/8/23 1:19
24.03658577,2018/8/23 1:20
24.04589803,2018/8/23 1:21
24.00502316,2018/8/23 1:25
24.00815818,2018/8/23 1:26
23.97146395,2018/8/23 1:29
23.93905733,2018/8/23 1:30
23.95135395,2018/8/23 1:33
23.98106106,2018/8/23 1:34
23.95154793,2018/8/23 1:36
23.9505239,2018/8/23 1:38
23.94498677,2018/8/23 1:39
23.94382585,2018/8/23 1:49
23.97365764,2018/8/23 1:50
23.9644281,2018/8/23 1:54
23.98231108,2018/8/23 1:55
23.94716328,2018/8/23 1:57
23.9714089,2018/8/23 1:58
23.96311203,2018/8/23 2:00
23.97739823,2018/8/23 2:01
23.94412331,2018/8/23 2:02
23.91712329,2018/8/23 2:03
23.93114014,2018/8/23 2:04
23.9682051,2018/8/23 2:06
23.99088452,2018/8/23 2:07
23.98408703,2018/8/23 2:08
23.98637951,2018/8/23 2:09
23.99585587,2018/8/23 2:10
24.01465316,2018/8/23 2:11
24.01990166,2018/8/23 2:12
24.01191197,2018/8/23 2:13
24.02377421,2018/8/23 2:16
23.99383158,2018/8/23 2:17
23.97793371,2018/8/23 2:18
24.01170973,2018/8/23 2:19
24.02405418,2018/8/23 2:20
24.03106828,2018/8/23 2:21
24.03754993,2018/8/23 2:22
24.0166379,2018/8/23 2:23
24.03322186,2018/8/23 2:24
24.00456414,2018/8/23 2:25
24.04989476,2018/8/23 2:26
24.05226911,2018/8/23 2:27
24.04877392,2018/8/23 2:28
24.0515817,2018/8/23 2:29
24.21795002,2018/8/23 9:00
24.27682694,2018/8/23 9:01
24.27513804,2018/8/23 9:02
24.22769059,2018/8/23 9:03
24.23394157,2018/8/23 9:04
24.23681696,2018/8/23 9:05
24.23636297,2018/8/23 9:06
24.23748901,2018/8/23 9:07
24.26264831,2018/8/23 9:08
24.27391545,2018/8/23 9:09
24.24614288,2018/8/23 9:10
24.21624111,2018/8/23 9:11
24.22514988,2018/8/23 9:12
24.22233287,2018/8/23 9:13
24.2289376,2018/8/23 9:14
24.33590413,2018/8/23 9:15
24.28375322,2018/8/23 9:16
24.26039109,2018/8/23 9:17
24.25214157,2018/8/23 9:18
24.29068931,2018/8/23 9:19
24.266625,2018/8/23 9:20
24.25727684,2018/8/23 9:21
24.25394735,2018/8/23 9:22
24.27719366,2018/8/23 9:23
24.2924331,2018/8/23 9:24
24.31641704,2018/8/23 9:25
24.301654,2018/8/23 9:26
24.3329724,2018/8/23 9:27
24.29153623,2018/8/23 9:28
24.31097345,2018/8/23 9:29
24.30461489,2018/8/23 9:30
24.32308262,2018/8/23 9:31
24.31680306,2018/8/23 9:32
24.3271778,2018/8/23 9:33
24.34082954,2018/8/23 9:34
24.33893594,2018/8/23 9:35
24.34026076,2018/8/23 9:36
24.33841263,2018/8/23 9:37
24.33810693,2018/8/23 9:38
24.3516826,2018/8/23 9:39
24.34965337,2018/8/23 9:40
24.35552345,2018/8/23 9:41
24.35639192,2018/8/23 9:42
24.33051828,2018/8/23 9:43
24.31486392,2018/8/23 9:44
24.31420755,2018/8/23 9:45
24.31742531,2018/8/23 9:46
24.30991056,2018/8/23 9:47
24.31931902,2018/8/23 9:48
24.29317513,2018/8/23 9:49
24.2832223,2018/8/23 9:50
24.30802242,2018/8/23 9:51
24.29392988,2018/8/23 9:52
24.29142063,2018/8/23 9:53
24.27347995,2018/8/23 9:54
24.25383893,2018/8/23 9:55
24.26258066,2018/8/23 9:56
24.25856155,2018/8/23 9:57
24.28494267,2018/8/23 9:58
24.29015963,2018/8/23 9:59
24.28653292,2018/8/23 10:00
24.27031419,2018/8/23 10:01
24.29238189,2018/8/23 10:02
24.32724047,2018/8/23 10:03
24.33462115,2018/8/23 10:04
24.33681037,2018/8/23 10:05
24.33954296,2018/8/23 10:06
24.34685817,2018/8/23 10:07
24.35893245,2018/8/23 10:08
24.36549011,2018/8/23 10:09
24.36722185,2018/8/23 10:10
24.37607033,2018/8/23 10:11
24.37956997,2018/8/23 10:12
24.38828875,2018/8/23 10:13
24.38263919,2018/8/23 10:14
24.38427437,2018/8/23 10:16
24.39120109,2018/8/23 10:17
24.39314758,2018/8/23 10:18
24.39120035,2018/8/23 10:19
24.38897217,2018/8/23 10:20
24.37424432,2018/8/23 10:21
24.39275234,2018/8/23 10:22
24.38683781,2018/8/23 10:23
24.40494503,2018/8/23 10:25
24.41511175,2018/8/23 10:26
24.4251841,2018/8/23 10:27
24.43368631,2018/8/23 10:29
24.45732755,2018/8/23 10:30
24.47278606,2018/8/23 10:31
24.45437137,2018/8/23 10:32
24.47521575,2018/8/23 10:33
24.48266904,2018/8/23 10:34
24.48295191,2018/8/23 10:35
24.48762387,2018/8/23 10:36
24.48142916,2018/8/23 10:37
24.50498983,2018/8/23 10:38
24.50303996,2018/8/23 10:39
24.4994323,2018/8/23 10:40
24.50560914,2018/8/23 10:41
24.51065111,2018/8/23 10:42
24.51823361,2018/8/23 10:43
24.49433991,2018/8/23 10:44
24.52739826,2018/8/23 10:47
24.54562357,2018/8/23 10:48
24.54957481,2018/8/23 10:49
24.53866653,2018/8/23 10:50
24.53930183,2018/8/23 10:52
24.55690623,2018/8/23 10:53
24.57730694,2018/8/23 10:54
24.58413373,2018/8/23 10:55
24.57020589,2018/8/23 10:56
24.5056981,2018/8/23 10:57
24.50640455,2018/8/23 10:58
24.53739267,2018/8/23 10:59
24.51866084,2018/8/23 11:00
24.51428761,2018/8/23 11:01
24.52225231,2018/8/23 11:02
24.50829123,2018/8/23 11:03
24.51572973,2018/8/23 11:04
24.51682132,2018/8/23 11:05
24.51360042,2018/8/23 11:07
24.49988925,2018/8/23 11:08
24.49406134,2018/8/23 11:10
24.48582799,2018/8/23 11:11
24.49623107,2018/8/23 11:12
24.48372994,2018/8/23 11:13
24.48665177,2018/8/23 11:14
24.4863471,2018/8/23 11:15
24.49055921,2018/8/23 11:17
24.47917448,2018/8/23 11:18
24.48997772,2018/8/23 11:20
24.50114778,2018/8/23 11:21
24.4977002,2018/8/23 11:23
24.4873308,2018/8/23 11:24
24.48140383,2018/8/23 11:25
24.498195,2018/8/23 11:26
24.49406373,2018/8/23 11:27
24.5144882,2018/8/23 11:28
24.49257704,2018/8/23 11:29
24.47886977,2018/8/23 13:30
24.48035467,2018/8/23 13:31
24.48575738,2018/8/23 13:32
24.48702891,2018/8/23 13:33
24.47355447,2018/8/23 13:34
24.47051582,2018/8/23 13:35
24.47939334,2018/8/23 13:36
24.48139912,2018/8/23 13:37
24.47387193,2018/8/23 13:38
24.47434551,2018/8/23 13:39
24.47594001,2018/8/23 13:40
24.47373323,2018/8/23 13:41
24.47737923,2018/8/23 13:42
24.47775099,2018/8/23 13:43
24.48632461,2018/8/23 13:44
24.48060498,2018/8/23 13:45
24.47632293,2018/8/23 13:46
24.47407563,2018/8/23 13:48
24.47202235,2018/8/23 13:49
24.47094834,2018/8/23 13:50
24.47253863,2018/8/23 13:51
24.4843746,2018/8/23 13:54
24.49086578,2018/8/23 13:57
24.49390221,2018/8/23 13:59
24.49247998,2018/8/23 14:00
24.48920027,2018/8/23 14:01
24.4916247,2018/8/23 14:02
24.49113592,2018/8/23 14:03
24.510535,2018/8/23 14:04
24.51457529,2018/8/23 14:05
24.50719447,2018/8/23 14:06
24.504387,2018/8/23 14:07
24.50911341,2018/8/23 14:08
24.51786067,2018/8/23 14:09
24.50440411,2018/8/23 14:10
24.50508327,2018/8/23 14:11
24.50351016,2018/8/23 14:12
24.51790872,2018/8/23 14:13
24.51213392,2018/8/23 14:14
24.51033827,2018/8/23 14:15
24.50492927,2018/8/23 14:16
24.50178523,2018/8/23 14:17
24.5044112,2018/8/23 14:18
24.50238926,2018/8/23 14:19
24.50685377,2018/8/23 14:20
24.50927978,2018/8/23 14:21
24.50641543,2018/8/23 14:22
24.49824848,2018/8/23 14:23
24.50640932,2018/8/23 14:24
24.50636629,2018/8/23 14:25
24.49795394,2018/8/23 14:26
24.4999155,2018/8/23 14:27
24.50600473,2018/8/23 14:28
24.501904,2018/8/23 14:29
24.48804311,2018/8/23 14:30
24.49519112,2018/8/23 14:31
24.48679825,2018/8/23 14:32
24.5009564,2018/8/23 14:33
24.50305984,2018/8/23 14:34
24.4996947,2018/8/23 14:35
24.49361352,2018/8/23 14:36
24.50724417,2018/8/23 14:37
24.50682506,2018/8/23 14:38
24.51275375,2018/8/23 14:39
24.51988147,2018/8/23 14:40
24.51103436,2018/8/23 14:41
24.51909144,2018/8/23 14:42
24.53115732,2018/8/23 14:43
24.52743991,2018/8/23 14:44
24.54249076,2018/8/23 14:45
24.54080038,2018/8/23 14:46
24.54291413,2018/8/23 14:47
24.5429421,2018/8/23 14:48
24.57199546,2018/8/23 14:49
24.56797272,2018/8/23 14:50
24.57343358,2018/8/23 14:51
24.57349305,2018/8/23 14:52
24.56846869,2018/8/23 14:53
24.5762652,2018/8/23 14:54
24.56741897,2018/8/23 14:55
24.58302791,2018/8/23 14:56
24.59111299,2018/8/23 14:57
24.59261098,2018/8/23 14:58
24.58292154,2018/8/23 14:59
24.60554772,2018/8/23 15:00
24.59742997,2018/8/23 15:01
24.64923088,2018/8/23 15:02
24.64169288,2018/8/23 15:03
24.86616085,2018/8/23 15:04
24.84604501,2018/8/23 15:05
24.86548652,2018/8/23 15:06
24.87539719,2018/8/23 15:07
24.87379799,2018/8/23 15:08
24.88955364,2018/8/23 15:09
24.90967941,2018/8/23 15:10
24.89950907,2018/8/23 15:11
24.90466581,2018/8/23 15:12
24.90980779,2018/8/23 15:13
24.89420999,2018/8/23 15:14
24.9094098,2018/8/23 15:15
24.92526206,2018/8/23 15:16
24.91807456,2018/8/23 15:17
24.9110574,2018/8/23 15:18
24.91240349,2018/8/23 15:19
24.89923181,2018/8/23 15:20
24.86282732,2018/8/23 15:21
24.85764461,2018/8/23 15:22
24.85626979,2018/8/23 15:23
24.84084663,2018/8/23 15:24
24.84855097,2018/8/23 15:25
24.83851473,2018/8/23 15:26
24.83418072,2018/8/23 15:27
24.83661507,2018/8/23 15:28
24.84758956,2018/8/23 15:29
24.8477592,2018/8/23 15:42
24.83900735,2018/8/23 19:59
24.82028856,2018/8/23 20:00
24.84502537,2018/8/23 20:01
24.8294574,2018/8/23 20:02
24.83076533,2018/8/23 20:03
24.78528839,2018/8/23 20:04
24.75852146,2018/8/23 20:05
24.75686613,2018/8/23 20:06
24.7760859,2018/8/23 20:07
24.75897893,2018/8/23 20:08
24.74892211,2018/8/23 20:09
24.74893839,2018/8/23 20:10
24.74799354,2018/8/23 20:11
24.74306626,2018/8/23 20:12
24.74630524,2018/8/23 20:13
24.76070235,2018/8/23 20:14
24.75035905,2018/8/23 20:15
24.75854422,2018/8/23 20:16
24.7824836,2018/8/23 20:17
24.79394576,2018/8/23 20:18
24.80105005,2018/8/23 20:19
