hour,o,h,l,c,v,pin,cdfpin,diff
18,265.55,265.59,265.46,265.4,320000,0.302188553,0.141333333,-0.15
18,265.4,265.65,265.43,265.54,394000,0.32648345,0.198666667,0.14
18,265.54,265.54,265.47,265.43,336000,0.344712025,0.288,-0.11
18,265.42,265.48,265.37,265.37,338000,0.350772353,0.321333333,-0.05
18,265.38,265.36,265.29,265.27,384000,0.371729926,0.406666667,-0.11
18,265.3,265.42,265.36,265.38,330000,0.385017285,0.466666667,0.08
18,265.37,265.6,265.32,265.49,366000,0.405747643,0.553333333,0.12
18,265.59,265.62,265.53,265.6,680000,0.388014363,0.489333333,0.01
18,265.62,265.62,265.58,265.58,324000,0.389987004,0.502666667,-0.04
18,265.62,265.79,265.62,265.65,332000,0.388598541,0.494666667,0.03
18,265.8,265.92,265.8,265.82,404000,0.38295919,0.457333333,0.02
18,265.92,265.86,265.8,265.79,328000,0.401933299,0.545333333,-0.13
18,265.79,265.83,265.76,265.76,338000,0.400353326,0.538666667,-0.03
18,265.71,265.8,265.72,265.78,332000,0.409796431,0.568,0.07
18,265.82,265.9,265.82,265.86,362000,0.410802726,0.572,0.04
18,265.86,266.07,265.8,265.95,642000,0.433986122,0.658666667,0.09
18,266.07,266.1,266.05,265.96,340000,0.449951135,0.721333333,-0.11
18,266,266.14,265.95,266.02,492000,0.440212068,0.678666667,0.02
18,266.11,266.12,266.07,266.06,428000,0.443706369,0.697333333,-0.05
18,266.15,266.22,266.22,266.1,398000,0.446823794,0.709333333,-0.05
18,266.22,266.22,266.17,266.2,360000,0.439750949,0.677333333,-0.02
18,266.23,266.28,266.15,266.11,364000,0.456944898,0.746666667,-0.12
18,266.17,266.23,266.1,266.1,326000,0.464190984,0.766666667,-0.07
18,266.1,266.15,266.02,266.08,324000,0.457356429,0.749333333,-0.02
19,266.06,266.19,266,266.15,320000,0.468174762,0.774666667,0.09
19,266.16,266.3,266.1,266.3,340000,0.485890216,0.82,0.14
19,266.3,266.33,266.04,265.83,340000,0.505734971,0.862666667,-0.47
21,265.96,265.93,265.92,265.86,370000,0.518978435,0.890666667,-0.1
21,265.92,265.96,265.92,265.88,344000,0.517097374,0.885333333,-0.04
21,265.88,265.86,265.88,265.85,390000,0.510862969,0.874666667,-0.03
21,265.85,265.9,265.85,265.88,738000,0.497369932,0.84,0.03
21,265.88,265.92,265.91,265.89,344000,0.485754598,0.818666667,0.01
21,265.89,265.91,265.93,265.89,322000,0.472177259,0.786666667,0
21,265.92,265.98,265.97,265.92,446000,0.453038202,0.726666667,0
21,265.95,265.97,265.95,265.95,540000,0.43044435,0.64,0
21,265.95,265.95,265.96,265.95,730000,0.401150727,0.542666667,0
21,265.96,265.99,265.96,265.96,346000,0.387750857,0.488,0
21,265.99,266,265.97,265.96,440000,0.383334945,0.458666667,-0.03
21,265.96,265.97,265.96,265.97,420000,0.371267615,0.405333333,0.01
21,265.97,266,265.95,265.95,332000,0.365014042,0.376,-0.02
21,265.95,265.97,265.91,265.91,318000,0.364553032,0.372,-0.04
21,265.92,265.94,265.92,265.9,336000,0.357835047,0.348,-0.02
21,265.92,265.94,265.86,265.83,364000,0.370054204,0.396,-0.09
21,265.83,265.92,265.83,265.92,450000,0.385016747,0.465333333,0.09
21,265.9,265.92,265.85,265.8,466000,0.402037197,0.546666667,-0.1
21,265.83,265.85,265.8,265.8,320000,0.397174527,0.524,-0.03
21,265.81,265.83,265.8,265.8,326000,0.385977084,0.473333333,-0.01
21,265.8,265.8,265.78,265.77,320000,0.381028133,0.445333333,-0.03
21,265.8,265.82,265.8,265.82,326000,0.372825183,0.410666667,0.02
21,265.81,265.83,265.81,265.82,320000,0.361540963,0.361333333,0.01
21,265.8,265.82,265.68,265.56,470000,0.388520963,0.493333333,-0.24
21,265.56,265.63,265.61,265.6,590000,0.386702479,0.48,0.04
21,265.62,265.62,265.53,265.45,414000,0.408661733,0.562666667,-0.17
21,265.45,265.41,265.46,265.41,472000,0.406945051,0.557333333,-0.04
21,265.41,265.38,265.42,265.38,536000,0.400516383,0.54,-0.03
21,265.38,265.37,265.4,265.35,372000,0.396196683,0.52,-0.03
21,265.39,265.4,265.4,265.36,348000,0.392325563,0.510666667,-0.03
21,265.36,265.36,265.39,265.35,396000,0.380914924,0.444,-0.01
21,265.35,265.35,265.4,265.35,476000,0.362678104,0.365333333,0
21,265.39,265.34,265.39,265.34,620000,0.367993044,0.386666667,-0.05
21,265.34,265.32,265.34,265.3,488000,0.367768998,0.384,-0.04
21,265.31,265.34,265.34,265.28,324000,0.364279005,0.369333333,-0.03
21,265.31,265.4,265.34,265.4,338000,0.375392009,0.417333333,0.09
21,265.4,265.39,265.35,265.31,358000,0.387054144,0.481333333,-0.09
21,265.31,265.31,265.31,265.28,416000,0.382892678,0.456,-0.03
21,265.3,265.35,265.33,265.34,320000,0.382366419,0.453333333,0.04
21,265.33,265.35,265.31,265.28,404000,0.38566297,0.472,-0.05
21,265.26,265.19,265.26,265.1,380000,0.406583041,0.554666667,-0.16
21,265.18,265.18,265.15,265.1,566000,0.422070839,0.613333333,-0.08
21,265.1,264.95,265.1,264.95,480000,0.446167288,0.705333333,-0.15
21,264.94,264.9,264.9,264.8,390000,0.464829345,0.769333333,-0.14
21,264.8,264.94,264.85,264.85,420000,0.466555873,0.773333333,0.05
21,264.9,264.98,264.93,264.9,480000,0.447311638,0.712,0
21,264.92,264.9,264.9,264.85,384000,0.455175087,0.74,-0.07
21,264.85,264.9,264.87,264.86,410000,0.443042337,0.694666667,0.01
21,264.9,264.9,264.9,264.86,438000,0.442254458,0.689333333,-0.04
21,264.88,264.91,264.91,264.89,362000,0.432409524,0.653333333,0.01
21,264.91,264.93,264.93,264.9,390000,0.422201109,0.616,-0.01
21,264.91,264.86,264.86,264.8,410000,0.440319592,0.68,-0.11
21,264.82,264.84,264.84,264.82,494000,0.422370162,0.62,0
21,264.85,264.88,264.84,264.8,354000,0.426143963,0.632,-0.05
21,264.8,264.8,264.8,264.8,336000,0.414519478,0.588,0
21,264.8,264.75,264.74,264.74,384000,0.42121249,0.608,-0.06
21,264.77,264.81,264.77,264.78,396000,0.410610162,0.570666667,0.01
21,264.81,264.95,264.94,264.93,474000,0.432338018,0.650666667,0.12
21,264.95,265.05,264.95,264.95,524000,0.412022959,0.577333333,0
21,265.05,265,265,265,432000,0.414579823,0.589333333,-0.05
21,265.02,265.04,265.04,265.02,368000,0.40000877,0.537333333,0
21,265.02,265.04,265.04,265.03,362000,0.389192682,0.497333333,0.01
21,265.03,265.09,265.03,265.03,426000,0.372507507,0.409333333,0
21,265.1,265.08,265.1,265.05,430000,0.37517184,0.416,-0.05
21,265.08,265.1,265.1,265.02,384000,0.380210709,0.441333333,-0.06
21,264.97,265.25,264.97,265.19,342000,0.398665568,0.528,0.22
21,265.19,265.16,265.07,265,444000,0.42236961,0.618666667,-0.19
21,265,265.06,264.97,264.92,444000,0.433443998,0.657333333,-0.08
21,265.02,265.05,265.01,265.02,326000,0.420310698,0.604,0
21,265.06,265.21,265.08,265.21,352000,0.437968473,0.670666667,0.15
21,265.21,265.45,265.2,265.4,412000,0.459697399,0.756,0.19
21,265.45,265.48,265.4,265.37,406000,0.469214725,0.776,-0.08
21,265.39,265.54,265.46,265.51,334000,0.482805123,0.812,0.12
21,265.51,265.53,265.41,265.47,374000,0.4800066,0.805333333,-0.04
21,265.53,265.7,265.53,265.65,460000,0.49852211,0.844,0.12
21,265.71,265.75,265.71,265.7,342000,0.486608266,0.824,-0.01
21,265.78,265.75,265.71,265.7,322000,0.49458009,0.830666667,-0.08
21,265.79,265.7,265.7,265.7,346000,0.504849802,0.861333333,-0.09
21,265.7,265.76,265.7,265.66,446000,0.501401693,0.852,-0.04
21,265.75,265.8,265.7,265.7,342000,0.501969038,0.853333333,-0.05
21,265.7,265.7,265.5,265.5,328000,0.519282606,0.892,-0.2
21,265.57,265.75,265.58,265.7,506000,0.539829813,0.930666667,0.13
21,265.79,265.71,265.52,265.61,322000,0.555265971,0.941333333,-0.18
21,265.61,265.7,265.5,265.55,356000,0.556882809,0.945333333,-0.06
21,265.55,265.75,265.55,265.6,378000,0.555330724,0.942666667,0.05
21,265.6,265.7,265.51,265.61,318000,0.542113535,0.933333333,0.01
22,265.68,265.82,265.6,265.76,340000,0.548552012,0.937333333,0.08
22,265.82,265.88,265.71,265.83,320000,0.535481867,0.921333333,0.01
22,265.9,265.91,265.76,265.9,330000,0.51840666,0.888,0
22,265.93,265.94,265.91,265.89,446000,0.513217588,0.881333333,-0.04
22,265.89,265.89,265.85,265.85,326000,0.509639477,0.873333333,-0.04
22,265.87,265.92,265.88,265.9,328000,0.503283974,0.858666667,0.03
22,265.9,265.89,265.87,265.86,1000000,0.493051553,0.828,-0.04
22,265.87,265.87,265.89,265.86,646000,0.469997808,0.778666667,-0.01
22,265.87,265.87,265.89,265.87,644000,0.442736979,0.692,0
22,265.87,265.87,265.88,265.86,400000,0.430513697,0.641333333,-0.01
22,265.87,265.86,265.87,265.85,666000,0.416488611,0.594666667,-0.02
22,265.86,265.84,265.86,265.84,334000,0.40969425,0.565333333,-0.02
22,265.84,265.87,265.87,265.84,648000,0.385257635,0.468,0
22,265.87,265.88,265.87,265.87,564000,0.364975761,0.373333333,0
22,265.88,265.89,265.9,265.88,384000,0.350950452,0.322666667,0
22,265.9,265.9,265.86,265.87,322000,0.347396093,0.305333333,-0.03
22,265.87,265.86,265.85,265.85,322000,0.341353153,0.272,-0.02
22,265.82,265.86,265.82,265.83,484000,0.328666525,0.208,0.01
22,265.83,265.88,265.85,265.85,508000,0.320490904,0.185333333,0.02
22,265.9,265.92,265.9,265.88,318000,0.3142738,0.169333333,-0.02
22,265.89,265.9,265.86,265.85,602000,0.315544124,0.174666667,-0.04
22,265.85,265.8,265.85,265.8,420000,0.318589774,0.178666667,-0.05
22,265.8,265.76,265.75,265.74,506000,0.326701772,0.2,-0.06
22,265.71,265.75,265.71,265.71,468000,0.310623441,0.157333333,0
22,265.72,265.78,265.72,265.77,422000,0.313887127,0.168,0.05
22,265.78,265.8,265.78,265.75,716000,0.309894238,0.154666667,-0.03
22,265.79,265.81,265.76,265.75,592000,0.310675147,0.158666667,-0.04
22,265.76,265.8,265.77,265.77,330000,0.30127906,0.137333333,0.01
22,265.8,265.8,265.8,265.8,438000,0.286415066,0.104,0
22,265.8,265.85,265.84,265.81,488000,0.274992979,0.081333333,0.01
22,265.81,265.84,265.81,265.81,406000,0.261868755,0.044,0
22,265.84,265.84,265.82,265.81,370000,0.259596296,0.037333333,-0.03
22,265.81,265.84,265.81,265.81,778000,0.239704326,0.017333333,0
22,265.84,265.85,265.84,265.83,424000,0.231179008,0.012,-0.01
22,265.85,265.85,265.83,265.82,338000,0.229590413,0.009333333,-0.03
22,265.85,265.85,265.75,265.6,408000,0.253004878,0.028,-0.25
22,265.72,265.74,265.69,265.66,426000,0.261474566,0.041333333,-0.06
22,265.66,265.7,265.65,265.68,368000,0.257624293,0.033333333,0.02
22,265.66,265.68,265.68,265.66,360000,0.247683278,0.024,0
22,265.66,265.7,265.65,265.66,398000,0.237468323,0.016,0
22,265.7,265.75,265.7,265.69,570000,0.228838888,0.006666667,-0.01
22,265.75,265.76,265.79,265.76,388000,0.222621978,0.001333333,0.01
22,265.75,265.8,265.78,265.79,582000,0.229015602,0.008,0.04
22,265.8,265.81,265.8,265.78,740000,0.22573086,0.005333333,-0.02
22,265.8,265.8,265.78,265.75,406000,0.232617848,0.013333333,-0.05
22,265.75,265.72,265.75,265.71,406000,0.236903186,0.014666667,-0.04
22,265.71,265.71,265.74,265.71,346000,0.229606766,0.010666667,0
22,265.74,265.74,265.74,265.73,516000,0.223917257,0.004,-0.01
22,265.75,265.75,265.7,265.67,468000,0.242186174,0.018666667,-0.08
22,265.7,265.71,265.7,265.65,362000,0.249775234,0.026666667,-0.05
22,265.63,265.63,265.59,265.56,350000,0.261584941,0.042666667,-0.07
22,265.55,265.62,265.58,265.6,320000,0.268556705,0.06,0.05
22,265.6,265.62,265.58,265.59,324000,0.264958137,0.046666667,-0.01
22,265.6,265.65,265.6,265.6,328000,0.258207083,0.034666667,0
22,265.57,265.6,265.6,265.56,416000,0.25332392,0.029333333,-0.01
22,265.59,265.5,265.5,265.48,356000,0.272976184,0.077333333,-0.11
22,265.5,265.5,265.5,265.48,404000,0.271755256,0.066666667,-0.02
22,265.54,265.58,265.53,265.55,388000,0.267372264,0.056,0.01
22,265.58,265.63,265.58,265.56,342000,0.266672252,0.052,-0.02
22,265.59,265.6,265.6,265.6,518000,0.25993092,0.038666667,0.01
22,265.64,265.75,265.68,265.71,500000,0.27743073,0.088,0.07
22,265.72,265.75,265.75,265.73,378000,0.272488764,0.070666667,0.01
22,265.75,265.81,265.78,265.77,470000,0.27043516,0.064,0.02
22,265.81,266.24,265.81,266.11,394000,0.297419358,0.126666667,0.3
22,266.24,266.26,266.21,266.06,484000,0.328391179,0.205333333,-0.18
22,266.09,266.15,266.08,266.12,326000,0.328849827,0.210666667,0.03
22,266.15,266.22,266.13,266.21,326000,0.337130667,0.248,0.06
22,266.22,266.25,266.19,266.15,416000,0.349928154,0.317333333,-0.07
22,266.2,266.23,266.22,266.2,352000,0.339997169,0.264,0
22,266.25,266.38,266.25,266.33,376000,0.353829313,0.332,0.08
22,266.35,266.35,266.31,266.33,394000,0.349693361,0.316,-0.02
22,266.35,266.33,266.24,266.23,342000,0.368422988,0.389333333,-0.12
22,266.25,266.29,266.08,266.06,362000,0.392045345,0.509333333,-0.19
22,266.08,266.1,266.08,265.91,334000,0.413685388,0.584,-0.17
22,265.96,266.01,265.96,265.97,634000,0.397783454,0.525333333,0.01
22,265.98,265.99,265.98,265.95,378000,0.396917809,0.522666667,-0.03
22,265.97,265.96,265.97,265.96,354000,0.389514516,0.498666667,-0.01
22,265.96,265.98,265.91,265.9,368000,0.398004679,0.526666667,-0.06
22,265.9,265.96,265.9,265.95,366000,0.403413834,0.549333333,0.05
22,265.97,266.09,265.97,266.09,346000,0.421849097,0.609333333,0.12
22,266.07,266.07,266,266,340000,0.431390336,0.644,-0.07
22,266.03,266.02,266.01,266.02,366000,0.421978204,0.612,-0.01
22,266.02,266,266,265.95,366000,0.431802074,0.646666667,-0.07
22,265.9,265.92,265.85,265.92,324000,0.426235617,0.633333333,0.02
22,266,266,265.9,265.87,382000,0.446137321,0.704,-0.13
22,265.86,265.83,265.72,265.74,334000,0.462574389,0.762666667,-0.12
22,265.75,265.74,265.7,265.68,344000,0.471164987,0.784,-0.07
22,265.72,265.83,265.72,265.79,332000,0.47963805,0.802666667,0.07
22,265.79,265.9,265.73,265.83,324000,0.479827824,0.804,0.04
22,265.81,265.89,265.71,265.71,328000,0.49362744,0.829333333,-0.1
22,265.78,266.1,265.77,265.85,324000,0.501101257,0.849333333,0.07
23,265.79,266.08,265.75,266,388000,0.52383531,0.901333333,0.21
23,266.04,266.15,266.12,266.15,394000,0.539760568,0.929333333,0.11
23,266.15,266.16,266.16,266.15,642000,0.507308238,0.866666667,0
23,266.18,266.2,266.2,266.16,468000,0.494674607,0.832,-0.02
23,266.17,266.18,266.2,266.17,422000,0.475238466,0.792,0
23,266.19,266.19,266.19,266.18,448000,0.459639359,0.754666667,-0.01
23,266.2,266.22,266.22,266.19,486000,0.442927479,0.693333333,-0.01
23,266.23,266.29,266.24,266.23,460000,0.422739741,0.622666667,0
23,266.23,266.28,266.23,266.21,456000,0.412624629,0.581333333,-0.02
23,266.21,266.2,266.18,266.15,426000,0.418239085,0.596,-0.06
23,266.18,266.17,266.18,266.16,362000,0.410429862,0.569333333,-0.02
23,266.16,266.16,266.16,266.16,332000,0.396767211,0.521333333,0
23,266.16,266.15,266.16,266.15,412000,0.384100731,0.461333333,-0.01
23,266.15,266.15,266.15,266.15,396000,0.367927716,0.385333333,0
23,266.18,266.2,266.13,266.16,450000,0.358834022,0.350666667,-0.02
